Sanskrit Term,English/Hindi Term
,TAzsa_1
,te_1
,teDZa_1
,teDZa_2
,teDZA_2
,teDZa_3
,teDZA_3
,teDZA_4
,teDZA_6
,teDZAI_1
,teDZAI_2
,teDZApana_1
,teDZApana_2
,teDZI_1
,TegA_1
,TekA_1
,teka_1
,teka_2
,teka_4
,teka_5
,teka_8
,teka_9
,tekarI_1
,TekexAra_1
,tekI_1
,tEksa_1
,tEksI_1
,tekuI_1
,telA_1
,Tela_1
,TelA_2
,Tela_2
,Tela_3
,TelA_3
,TelA_5
,TelA_6
,TelA_7
,TelA_8
,telIPona_1
,telIPZona_1
,telIskopa_1
,telIvijZana_1
,tema_1
,teMdara_1
,TeMgA_1
,tEMka_1
,tenisa_1
,tepa_1
,tera_1
,tera_2
,Tesa_1
,TeTa_1
,TeTa_2
,TeTa_4
,TeTa_5
,tetI_1
,tevakI_1
,tI_1
,tIbA_1
,tIbA_2
,ticana_1
,ticana_2
,tiddA_1
,TIkA_1
,tikA_1
,tika_1
,TIka_1
,TIka_2
,tika_2
,tikA_2
,tIkA_3
,TIka_4
,tika_4
,tIkA_6
,tIkAkAra_1
,TIkAkexAra_1
,TikAnA_2
,TikAnA_3
,TikAnA_4
,tikata_1
,tikata_2
,TIkaTAka_4
,tikaTI_2
,tikaTI_3
,tikAU_1
,tikAU_2
,tikAU_3
,tikiyA_1
,tikiyA_2
,tikkasa_1
,tikO_1
,tIlA_1
,tIlA_3
,tImatAma_1
,timatimA_1
,timatimA_2
,timatimA_3
,timatimAhata_1
,tIna_1
,tina_1
,tIna_2
,tinabaMxa_1
,tIpa_1
,tIpa_2
,tIpa_3
,tIpatApa_1
,tippA_1
,tippA_2
,tippaNI_1
,tippaNI_2
,tippaNI_3
,tippasa_1
,tippasa_2
,tippexAra_1
,TiTaka_1
,TiTolI_2
,TiTolI_3
,TiyA_1
,TiyA_2
,toBa_1
,toDmra_1
,TodZI_1
,todZI_3
,toha_2
,toha_3
,toha_7
,Toka_1
,Toka_2
,toka_2
,toka_4
,toka_7
,toka_8
,tokana_1
,tokanI_1
,tokarA_1
,Tokara_1
,tokarA_2
,Tokara_2
,Tokara_3
,tokarI_1
,tola_1
,tolI_3
,tolI_5
,ToMga_1
,ToMka_1
,tomtI_1
,toMtI_3
,tonA_1
,tonA_2
,tonAtotakA_1
,topa_1
,topa_2
,topI_1
,topI_2
,Tosa_1
,Tosa_2
,Tosapana_1
,tosta_1
,toti_1
,toYnika_1
,traka_1
,trAlI_1
,traMka_1
,trasta_1
,tre_1
,tredamArka_1
,trEka_1
,trEktara_1
,treMniMga_1
,trEmpolIna_1
,treniMga_1
,trika_1
,tuccA_2
,TuddI_1
,tUka_2
,tUka_3
,tukadZA_2
,tukadZA_3
,tukadZA_4
,tukadZI_2
,TukAI_1
,TukAI_2
,TUMsa_1
,Tunaka_1
,tUta_1
,tUta_2
,tUtanA_1
,tutapuzjiyA_1
,TUzsa_1
,TUzsa_3
,TUzTa_1
,TUzTa_2
,tyUba_1
,tyUSana_1
,ubA_1
,Uba_1
,ubA_2
,uBadZa_1
,ubakAI_1
,ubala_1
,ubAla_1
,ubAla_2
,ubala_2
,ubala_3
,ubAla_3
,ubAla_4
,ubAla_5
,ubAla_7
,ubAnevAlA_1
,uBAra_1
,uBara_1
,uBAra_2
,ubAra_4
,uBAra_5
,uBAraxAra_1
,ubAsI_1
,uBayacara_1
,uCAha_1
,uCAha_2
,ucaka_1
,ucaka_2
,ucakkApana_1
,uCAla_1
,uCala_1
,uCala_2
,uCAla_2
,uCAla_3
,uCAla_4
,uCala_5
,ucanicAva_1
,ucca_1
,ucca_2
,ucca_3
,ucca_5
,ucCalana_1
,ucCAnurUpa_1
,uccAra_1
,uccAra_2
,uccAraNa_2
,uccAraNa_3
,uccariwa_1
,uccariwa_2
,uccAriwa_2
,uccAriwa_3
,uccawA_1
,uccawara_1
,ucCexa_1
,ucCiRta_1
,ucCiRta_2
,ucCqMKala_2
,ucCvAsa_2
,ucCvAsa_3
,ucCvasana_1
,uciwa_1
,uciwa_2
,uciwa_5
,uciwa_6
,uddayana_1
,uddayana_2
,uddIyamAna_1
,udZa_1
,udZA_1
,udZa_2
,udZA_3
,udZa_3
,udZa_4
,udZa_5
,udZAkA_2
,udZAkA_3
,udZAkU_1
,udZAna_1
,udZAnaGAI_1
,udZAnaGAI_2
,udZanaJAIM_1
,udZanaSIla_1
,udZanevAlA_1
,udZAU_1
,udZAU_2
,udZAUpana_1
,udZela_1
,uga_1
,ugA_1
,uga_2
,uga_3
,uga_4
,uGAdZa_1
,uGAdZa_4
,ugAha_1
,ugAhI_1
,ugala_2
,ugra_1
,ugra_2
,ugra_4
,ujabaka_1
,ujabaka_2
,ujabaka_3
,ujAdZa_1
,UjadZa_1
,ujadZA_1
,ujAdZa_2
,UjadZa_2
,ujAdZa_3
,ujAdZa_4
,ujAdZa_5
,ujAdZa_6
,ujAdZa_7
,ujAgara_1
,ujAgara_2
,ujAgara_3
,ujAlA_1
,ujAlA_2
,ujarawa_1
,ujjvala_1
,ujjvala_2
,uKAdZa_4
,UKala_1
,ukasA_1
,ukasa_1
,ukasa_2
,ukasAnevAlA_1
,ukawAhata_1
,ukawAnAwAhata_1
,ukerA_1
,ukera_2
,ukwa_1
,ukwi_1
,ukZAba_1
,ulAhanA_1
,ulahanA_1
,UlajalUla_3
,UlajalUla_5
,ulaJana_1
,ulaJana_2
,ulaJana_4
,ulaJAva_1
,ulaJAva_3
,ulatA_2
,ulata_3
,ulata_4
,ulatI_1
,ulatI_2
,ulatI_3
,ulatI_4
,ulAzGa_2
,ulkA_1
,ulkA_2
,ulkApAwa_1
,ullAsa_1
,ullAsa_2
,ullAsa_3
,ullAsa_4
,ullasiwa_1
,ulleKa_2
,ulleKa_3
,ulliKiwa_4
,ullU_1
,ullU_2
,ullU_3
,ullU_4
,ultA_2
,umada_1
,umadZa_1
,umadZa_2
,umadZa_3
,umadZa_5
,umaMga_1
,umaMga_3
,umaxA_3
,umaxAxagI_1
,umaxAxagI_2
,umaxAxApana_1
,umaxAxApana_2
,umeTa_1
,umeTa_3
,umeTa_4
,uMgalI_1
,ummIxa_1
,ummIxavAra_1
,ummIxavArI_2
,umra_1
,Una_1
,unavAna_1
,uNdupucCa_1
,UnI_1
,UnI_2
,unIMxA_3
,unmajjana_1
,unmawwa_2
,unmawwa_3
,unmawwawA_1
,unmAxa_1
,unmAxa_2
,unmAxa_3
,unmAxa_5
,unmAxa_7
,unmeRa_1
,unmeRa_2
,unmIlana_1
,unmukwa_2
,unmukwa_3
,unmukwakwi_1
,unmukwi_1
,unnamana_1
,unnamana_2
,unnawa_2
,unnawa_4
,unnawi_1
,unnawi_2
,unnawi_4
,unnAyaka_1
,unnayana_1
,upAbaMXa_1
,upabanXa_1
,upaBexa_1
,upaBoga_2
,upaBoga_3
,upaBoga_4
,upaBoga_5
,upaBoga_6
,upaBogawA_1
,upaBukwa_1
,upaBukwa_2
,upacAra_2
,upacAra_3
,upacAra_4
,upacaraNa_1
,upacaryA_1
,upacaya_2
,upacayana_1
,upagama_2
,upaGAwa_1
,upagraha_1
,upahAra_1
,upAhAra_1
,upahAsa_4
,upahAsajanaka_1
,upahAsaka_1
,upahAsAspaxa_1
,upahAsya_1
,upaja_1
,upajA_1
,upajA_2
,upaja_2
,upaja_3
,upaja_4
,upaja_5
,upaja_6
,upajAU_1
,upajAUpana_1
,upajAwa_1
,upajIvikA_1
,upakAra_3
,upakAraka_1
,upakaraNa_1
,upakaraNa_2
,upakaraNa_3
,upakArI_1
,upakArI_2
,upakArI_3
,upakArI_4
,upakqwa_1
,upakqwa_2
,upakrama_1
,upakrama_2
,upAKyAna_1
,upAKyAna_2
,upala_1
,upalabXa_1
,upalabXa_2
,upalabXi_2
,upalabXi_4
,upalakRaNa_1
,upalakRiwa_1
,upalakRya_1
,upAlaMBa_1
,upamA_2
,upamAna_1
,upamawi_1
,upamiwa_1
,upAMwa_1
,upAMwa_3
,upAMwa_5
,upAMwika_4
,upAMwima_1
,uPana_1
,upanagara_1
,upanagarIya_1
,upanAma_2
,upaniveSa_1
,upanyAsakAra_1
,upanyAsasakAra_1
,upapawnI_1
,upapawnI_2
,Upara_4
,UparavAlA_1
,upari_1
,UparI_1
,UparI_2
,UparI_3
,UparI_4
,UparI_5
,upArjana_1
,upArjana_3
,upAsaka_1
,upaSamana_1
,upasaMgI_1
,upasaMgI_2
,upAsanA_1
,upasarga_1
,upasAXana_1
,upAsiwa_2
,upaskara_1
,upaskara_2
,upasWiwa_1
,upasWiwi_1
,upasWiwi_2
,upaswrI_1
,upaswrI_2
,upAsya_1
,upAta_2
,upavAkya_1
,upavaMSa_1
,upavana_1
,upavana_2
,upavana_3
,upavarga_1
,upaVasa_1
,upavAsa_1
,upAxAna_1
,upaXAna_1
,upaXAna_2
,upaxeSa_1
,upaxeSa_2
,upaxeSa_3
,upaxeSa_4
,upaxeSa_5
,upaxeSaka_3
,upAxeya_2
,upAXi_2
,upAXi_4
,upaxrava_1
,upaxrava_3
,upaxravI_3
,upaxravI_4
,upaxvIpa_1
,upaxvIpa_2
,upAya_2
,upAya_3
,upAya_4
,upAya_5
,upayoga_2
,upayoga_3
,upayogI_2
,upayogI_3
,upayogIkaraNa_1
,upayogiwA_1
,upayogiwA_2
,upayukwa_1
,upayukwa_4
,upayukwawA_2
,upayukwawA_3
,upekRaNIya_1
,upekRiwa_1
,upekRiwa_2
,upekRiwa_3
,upekRiwa_4
,upmAna_1
,upsaMhAra_1
,UrjA_1
,UrjasvI_1
,UrjasvI_2
,Urjiwa_1
,URmA_1
,URmA_2
,URmaka_1
,urmi_2
,Urmila_1
,Urmila_2
,urmila_2
,Urmila_3
,URmIya_1
,uRNa_1
,uRNa_2
,uRNakatibanXa_1
,UrNanABa_1
,uRNawA_1
,uRNIRa_1
,uRNIRa_2
,urosWi_1
,urPZa_1
,uru_1
,urUja_2
,urvara_1
,urvarA_1
,urvarawA_1
,urvarawA_2
,UrXva_1
,UrXva_2
,UrXvAXara_1
,usana_1
,Usara_1
,usArA_1
,usAsa_1
,usAzsa_1
,uswarA_1
,uswAxa_2
,uswAxaxI_2
,uTA_1
,uTA_2
,uTa_2
,uTa_3
,uTA_4
,uTAna_1
,uTAna_2
,uTAna_4
,UtapatAzga_3
,UtapatAzga_4
,uTAU_1
,Uwa_1
,Uwaka_1
,uWalA_1
,uWalapuWala_1
,uwAna_2
,Uwapana_1
,UwapanA_1
,uwara_1
,uwAra_1
,uwarA_1
,uwara_2
,uwAra_4
,uwarAI_2
,uwarAI_3
,uwArU_2
,uwAvalA_1
,uwAvalApana_2
,uwAvalI_1
,uwAvalI_2
,uwkaMTA_1
,uwkaMTA_2
,uwkaMTiwa_2
,uwKanana_1
,uwKanana_2
,uwkarRa_2
,uwkarRa_4
,uwkata_1
,uwkata_2
,uwkata_3
,uwkata_4
,uwkeMxra_1
,uwkIrNa_1
,uwkoca_1
,uwkqRta_1
,uwkqRta_2
,uwkqRta_3
,uwkqRta_4
,uwkqRtawA_1
,uwkrAMwi_2
,uwpala_1
,uwpala_3
,uwpala_4
,uwpanna_1
,uwpanna_2
,uwpanna_3
,uwpAwa_1
,uwpAwa_2
,uwpAwa_3
,uwpawwi_2
,uwpawwi_3
,uwpawwi_4
,uwpAxa_1
,uwpAxa_2
,uwpAxakawA_1
,uwpAxana_2
,uwpAxana_3
,uwpAxiwa_1
,uwpIdZiwa_1
,uwpIdZiwa_2
,uwpIdZiwa_3
,uwpreraNa_2
,uwPulla_2
,uwsa_1
,uwsa_2
,uwsa_3
,uwsAha_1
,uwsAha_2
,uwsAhavarXaka_1
,uwsAhI_1
,uwsAhiwa_1
,uwsaMboXana_1
,uwsarga_1
,uwsarga_2
,uwsarjana_3
,uwsava_1
,uwsava_3
,uwsava_4
,uwsuka_2
,uwsuka_3
,uwsukawA_1
,uwsukawA_2
,uwwAla_1
,uwwAla_2
,uwwAla_3
,uwwama_1
,uwwamarNa_1
,uwwamawA_1
,uwWAna_1
,uwwAna_2
,uwwApa_1
,uwwApa_2
,uwwApa_3
,uwWApana_1
,uwwapwa_1
,uwwapwa_2
,uwwara_3
,uwwarajIvI_1
,uwwarajIvI_2
,uwwarajIviwa_2
,uwwarapUrvIya_1
,uwwaravarwI_1
,uwwaravarwI_3
,uwwarawama_1
,uwwaraxAna_1
,uwwaraxAna_2
,uwwaraxAyI_3
,uwwaraxAyiwva_1
,uwwaraxAyiwva_2
,uwwaraxAyiwva_4
,uwwarAXikArI_2
,uwwarI_1
,uwwarIya_1
,uwwaronmuKa_1
,uwwaronmuKa_2
,uwwarowwara_1
,uwwarowwara_2
,uwwarowwara_3
,uwwarowwara_4
,uwwejaka_2
,uwwejaka_3
,uwwejana_3
,uwwejanA_3
,uwwejanAjanaka_2
,uwwejanAjanaka_3
,uwwejanApraxa_2
,uwwejanApraxa_3
,uwwejanaSIla_1
,uwwIrNa_1
,uwwolana_1
,uwwolana_2
,uwwuMga_1
,uwwuMga_2
,uxaBexana_1
,UxabilAva_1
,uxaGAtana_1
,uxagra_1
,uxAharaNAwmaka_1
,uxAharaNAwmaka_2
,UXamI_1
,uxara_1
,uxAra_1
,uXara_1
,uXAra_2
,uxAra_2
,uxara_2
,uXAra_3
,uxAra_3
,uXAra_4
,uxArahqxaya_1
,uxArawA_2
,uxArawAvAxa_1
,uxArawAvAxI_1
,uxAsa_1
,uxAsa_3
,uxAsI_1
,uxAsI_2
,uxAsI_3
,uxAsInawA_1
,uxAwwa_2
,uxaXi_1
,uxaya_1
,uxaya_2
,uxaya_3
,uxaya_4
,uxaya_5
,uxBAsa_1
,uxBAsiwa_2
,uxBata_1
,uxBava_1
,uxBava_2
,uxBAvanA_2
,uxBAvana_2
,uxBAvanA_3
,uxBAvana_4
,uxBrAMwa_1
,uxBrAMwa_2
,uxBUwa_1
,uxBUwa_2
,uXedZa_1
,uXedZa_2
,uXedZa_3
,uXedZa_4
,uXedZa_6
,uxgama_1
,uxgamana_1
,uxgAmI_1
,uxGAtana_3
,uxGAtana_4
,uxgIwa_1
,uxGoRaka_2
,uxGoRaka_3
,uxiwa_2
,uxIyamAna_1
,uxIyamAna_2
,uxqboXana_1
,uxreka_1
,uxreka_2
,uxreka_4
,uxvega_2
,uxvelana_1
,uxvelana_2
,uxvigna_1
,uxvigna_2
,uxxAma_1
,uxxAma_2
,uxxAma_3
,uxxAma_4
,uxxaMda_5
,uxXAra_1
,uxXAra_3
,uxXAraka_2
,uxXaraNa_2
,uxXaraNa_3
,uxXaraNa_4
,uxXaraNacihna_1
,uxxeSya_1
,uxxeSya_2
,uxxeSya_3
,uxxIpwa_1
,uxxIpwa_2
,uxxiRta_2
,uxxoga_1
,uxxoga_2
,uxXqwa_1
,uxyama_1
,uxyama_2
,uxyama_3
,uxyama_4
,uxyama_5
,uxyAna_1
,uxyawa_1
,uxyawa_2
,uxyoga_1
,uxyoga_2
,uxyoga_3
,uxyogaSIla_1
,UzcA_1
,UzcA_2
,UzcAIM_2
,Uzce_1
,Uzce_2
,uzdela_1
,UzGa_3
,UzGa_4
,UzGa_5
,uzgalI_1
,uzha_1
,uzha_2
,UzhUz_1
,vabAla_1
,vabAla_2
,vabAla_3
,vAcAbaMXa_1
,vAcaka_1
,vAcaka_3
,vAcaka_4
,vAcakawA_1
,vAcakawA_2
,vAcakawva_1
,vAcakawva_2
,vAcAla_2
,vAcAla_3
,vacana_1
,vacana_2
,vAcana_3
,vacana_6
,vacanabaxXa_1
,vAcanika_1
,vAcanika_2
,vAcika_1
,vAcika_2
,vAcika_3
,vAcya_1
,vAdmaya_1
,vaGa_1
,vAgawa_1
,vAgISa_1
,vAgmI_1
,vAgmiwA_1
,vaGU_1
,vAgvExagXya_1
,vAgviSvAsa_1
,vAgvixagXa_1
,vAgxawwa_2
,vAgyuXxa_1
,vAha_2
,vAha_3
,vAha_4
,vAhaka_2
,vAhaka_3
,vAhaka_4
,vahama_1
,vahama_2
,vahama_3
,vahama_4
,vahamI_2
,vAhana_1
,vAhana_2
,vahana_3
,vahana_4
,vahaSawa_1
,vahaSawa_3
,vahaSI_2
,vahaSiyAnA_1
,vahaSiyAnA_2
,vAhavAha_1
,vAhavAhI_1
,vAhavAhI_2
,vahAz_1
,vAhiwa_1
,vAhiwa_2
,vAhiyAwa_1
,vAhiyAwa_2
,vAhiyAwa_3
,vAhyA_1
,vAja_1
,vAja_2
,vAjI_1
,vAjiba_2
,vAjiba_3
,vAjibabI_3
,vajra_2
,vajraGoRa_1
,vajUxa_1
,vajUxa_2
,vAjZa_1
,vajZana_2
,vajZana_3
,vajZanaxAra_2
,vajZanI_1
,vajZanI_2
,vajZArawa_2
,vAjZiha_1
,vajZIPZA_1
,vAk_1
,vAk_2
,vAk_3
,vAka_1
,vAkaI_1
,vakAlawa_3
,vakAlawapekRA_1
,vAkapatuwA_1
,vakIla_1
,vakIla_3
,vAkiPZa_1
,vAkiPZakAra_1
,vAkiPZakArI_2
,vAkkalaha_1
,vAkkalaha_2
,vAkkeli_1
,vAkpAtava_1
,vAkpatuwA_1
,vakRa_1
,vakra_2
,vakRa_2
,vakra_3
,vakra_4
,vakRaSCaxa_1
,vakRasWala_1
,vakrawA_1
,vakrI_1
,vakwA_2
,vakwA_3
,vakwqwA_1
,vakwqwA_2
,vakwqwA_3
,vAkya_1
,vAkyagawa_1
,vAkyaKaMda_1
,vAkyAMSa_1
,vAkyaracanA_1
,vAkyavijFAna_1
,vAkZaI_1
,vAkZaI_2
,vAkZaPZIyawa_1
,vAkZaPZiyawa_1
,vakZAra_1
,vakZAra_2
,vakZAra_3
,vakZAra_4
,vakZawa_1
,vAkZe_1
,vAkZe_2
,vAkZiyA_1
,vakZPZA_1
,vakZPZA_2
,vakZwa_2
,vAlaMtiyara_1
,valana_1
,valaya_1
,valaya_3
,valayaka_1
,valayiwa_1
,valgA_2
,valI_1
,valI_2
,valI_4
,valiwa_2
,valiwa_3
,vallaBa_1
,vallarI_1
,vallI_1
,vAlukA_1
,vAlva_1
,vAma_1
,vAmA_1
,vAma_5
,vAmana_1
,vamana_1
,vAMCA_2
,vaMcanA_1
,vaMcana_1
,vaMcanA_2
,vAMCiwa_1
,vaMciwa_2
,vaMciwa_3
,vaMciwa_4
,vaMgaja_2
,vaMka_1
,vaMkata_2
,vaMSa_1
,vaMSa_3
,vaMSa_4
,vaMSa_5
,vaMSa_6
,vaMSacariwa_1
,vaMSAgawa_1
,vaMSaja_1
,vaMSAnukrama_1
,vaMSaparaMparA_1
,vaMSAvalI_1
,vaMSavqkRa_1
,vaMSaXara_1
,vaMSI_1
,vaMSI_2
,vaMtana_1
,vaMxanA_1
,vaMxana_2
,vaMxanA_2
,vaMxanIya_1
,vaMxIjana_1
,vaMxiwa_1
,vaMxiwa_2
,vaMXya_1
,vaMXya_2
,vaMXyA_2
,vaMXyAwva_1
,vAna_1
,vana_1
,vana_3
,vana_4
,vanaja_1
,vanajAwI_1
,vanaKaMda_3
,vanaKaMda_4
,vanaprAMwa_2
,vanaprAMwa_3
,vanapraxeSa_1
,vAnara_1
,vAnara_2
,vanarAja_1
,vanaspawi_1
,vanaspawI_1
,vanaspawI_2
,vanaspawijFa_1
,vanaspawIjFa_1
,vanaspawiSAswra_1
,vanaspawISAswra_1
,vanaspawISAswrI_1
,vanaspawIvEjFAnika_2
,vanaspawIvijFAna_1
,vanasWalI_1
,vanavAsa_1
,vanavAsa_2
,vanavixyA_1
,vanaxevawA_1
,vanhi_1
,vANI_1
,vANI_2
,vaNija_2
,vaNija_3
,vANijya_1
,vANijyaka_1
,vANijyaxUwAvAsa_1
,vANijyika_1
,vANijyika_2
,vaNika_1
,vaNika_2
,vanIlA_1
,vaniwA_1
,vanya_1
,vApasa_1
,vApasa_3
,vaPAxAra_2
,vaPZA_1
,vaPZAwa_1
,vaPZAwa_2
,vaPZAxAra_1
,vaPZAxArI_2
,vAra_1
,vAra_2
,vAra_3
,vara_3
,varAha_2
,varajZisa_1
,varama_1
,varama_2
,varAmaxa_1
,vArAMganA_1
,vAraMta_1
,vAraMtI_1
,vAraMvAra_1
,varanA_1
,vAraNa_2
,vAraNa_3
,vAraNa_4
,varaPZa_1
,vArasunxarI_1
,vAravaniwA_1
,vAravaXU_1
,vAravilAsinI_1
,varawana_1
,varaxI_1
,varcasva_1
,varcasva_2
,varcasva_5
,vArda_1
,vArdana_1
,vardI_1
,vare_1
,vareNya_1
,vareNya_2
,vargAkAra_1
,vargIkqwa_1
,vargIkqwa_2
,vAri_1
,vAribaMXa_1
,vArija_1
,vArijAwa_1
,vAriniXi_1
,variRTa_1
,vArisa_1
,vAriXi_1
,varIya_1
,varIya_2
,varIyawA_2
,varjana_1
,varjanA_1
,varjana_2
,varjanA_2
,varjanarjya_1
,varjiwa_1
,varma_1
,varNa_2
,varNaka_1
,varNaka_2
,varNakrama_1
,varNakramikI_1
,varNamAlA_1
,varNana_3
,varNanAwmaka_1
,varNavinyAsa_1
,varNAwmaka_1
,varNiwa_3
,vARpa_1
,varRA_1
,varRa_1
,varRA_2
,varRA_3
,varRA_4
,varRA_5
,varRaboXa_1
,varRAnuvarRI_1
,vArRika_1
,vArRika_2
,varRIya_2
,varRIya_3
,varuNa_1
,vAruNI_1
,vAruNI_2
,vArwAhara_1
,vArwAlApa_1
,varwamAna_1
,varwamAna_2
,varwamAna_3
,varwamAnakAlika_1
,varwana_2
,varwanI_1
,vArwAvaha_1
,vArwika_1
,vArwika_2
,varwiwa_1
,varwiwa_2
,varwula_2
,varwula_3
,varwula_4
,varwulalAkAra_3
,varwulalawA_2
,varXAmAna_1
,varXAmAna_2
,varXAmAna_3
,varXana_1
,varXana_2
,varXana_3
,varXana_4
,varxI_1
,vasA_1
,vAsa_1
,vAsA_1
,vaSa_1
,vAsa_2
,vAsa_3
,vAsa_4
,vaSaMvaxa_1
,vasaMwa_1
,vasana_1
,vasana_2
,vaSAnuga_1
,vAsI_1
,vaSIBUwa_1
,vaSIBUwa_2
,vaSIBUwa_3
,vasIkZA_1
,vasIkZA_2
,vasIlA_1
,vasIlA_2
,vaSiwA_3
,vasIyawa_1
,vasIyawa_2
,vasIyawa_3
,vasIyawawanAmA_1
,vasIyawawanAmA_2
,vasUla_1
,vasUla_2
,vasUla_3
,vasUla_4
,vasUlI_1
,vasuXA_1
,vAswA_1
,vAswava_1
,vAswava_2
,vAswava_3
,vAswava_4
,vAswava_5
,vAswavika_1
,vAswavika_2
,vAswavika_3
,vAswavika_4
,vAswavika_6
,vAswavikawA_1
,vaswra_1
,vaswra_2
,vaswra_4
,vaswra_5
,vaswrAgAra_1
,vaswrahIna_1
,vAswu_1
,vaswu_3
,vaswu_4
,vaswu_5
,vaswu_6
,vAswukalA_1
,vaswuniRTa_1
,vaswusWiwi_1
,vaswuvinimaya_2
,vaswuwa_1
,vaswuwaH_1
,vatI_1
,vatI_2
,vatikA_1
,vatikA_2
,vAucara_1
,vAvElA_3
,vAwa_1
,vawana_1
,vawanaPZaroSa_1
,vawanI_1
,vAwAsa_1
,vAwAsa_2
,vAwAvaraNa_1
,vAweM_3
,vAweM_4
,vAweM_5
,vAweM_6
,vAweM_7
,vAwonmAxa_1
,vawsa_1
,vawsala_1
,vawsala_2
,vawsalawA_1
,vawsalawA_3
,vAwsalya_1
,vawsara_1
,vAwula_2
,vAwula_3
,vaXa_1
,vaxana_1
,vaxAnya_3
,vaxAnya_4
,vAxaprawIvAxa_1
,vAxaprawIvAxa_3
,vAxavivAxa_1
,vAxavivAxa_2
,vAxavivAxa_3
,vAxavivAxa_4
,vAxI_1
,vAxI_2
,vaXika_1
,vaXika_2
,vaXika_3
,vaXU_1
,vAxyasaMgIwa_1
,vaya_1
,vayaHkrama_1
,vAyalina_1
,vAyaralesa_1
,vAyarasa_1
,vAyasa_1
,vayaska_1
,vayaskawA_1
,vAyava_1
,vAyavIya_1
,vAyavIya_2
,vAyavIya_3
,vAyavya_1
,vayovqxXa_2
,vAyu_1
,vAyu_2
,vAyumaMdala_1
,vAyumAna_2
,vAyumArga_1
,vAyusEnika_1
,vEBava_1
,vEBava_2
,vEBava_3
,vEBava_5
,vEBava_6
,vEcArika_1
,vEcArikI_1
,vEciwrya_1
,vega_1
,vega_2
,vega_3
,vegama_1
,vEgana_1
,vEjayaMwI_1
,vEjayaMwI_2
,vEjFAnika_1
,vEjFAnika_2
,vEjFAnika_3
,vEkalpika_2
,vEkalpika_3
,velA_2
,velA_3
,velA_4
,vellana_1
,vEmanasya_2
,vEmanasya_3
,vEmAnika_1
,vEna_1
,veNu_1
,veNu_2
,veRa_1
,vEra_3
,vEraBAva_2
,vERamya_1
,vEraprawikAra_1
,vEraprawiSowa_1
,vERayika_1
,vERayika_2
,vErI_1
,vErI_2
,vErI_3
,veRtana_2
,veRtana_4
,veRtiwa_1
,veRtiwa_2
,veRtiwa_3
,veSa_1
,veSa_2
,veSa_3
,veSa_4
,vESiRtya_1
,vESiRtya_2
,vESvAnara_1
,veSyA_1
,veSyA_2
,vetara_1
,vetara_2
,vEvAhika_2
,vEvAhika_3
,vewAla_1
,vewAla_2
,vEwAlika_1
,vEwAlika_2
,vewana_1
,vewana_2
,vewana_3
,vewanavqxXi_1
,vEwanika_1
,vewas_1
,vewra_1
,vewra_2
,veXa_1
,vEXa_1
,vEXa_2
,veXa_2
,vEXa_3
,veXa_3
,vExagXya_1
,vExagXya_2
,vExagXya_3
,vexanA_1
,vexanA_3
,vEXAnika_1
,vexaniMxaka_2
,vEXawA_1
,vExeSika_1
,vExeSika_2
,vexI_1
,vexI_2
,vexI_3
,vexI_4
,vexikA_1
,vexikA_2
,vexikA_3
,vExuRya_1
,vExuRya_2
,vExya_1
,vEyAkaraNa_1
,vEyakwika_1
,vEyakwika_2
,vEyakwika_3
,vEyakwika_4
,vhela_1
,vi_1
,viBA_1
,viBA_2
,viBA_3
,viBAga_1
,viBAga_4
,viBAga_5
,viBAgIya_1
,viBagna_2
,viBAjaka_1
,viBAjaka_2
,viBAjana_2
,viBakwi_1
,viBaMga_1
,viBaMga_4
,viBaMjana_1
,viBaMjana_3
,viBaMjana_4
,viBAnna_2
,viBAnna_3
,viBava_1
,viBaxya_2
,viBaxya_3
,viBexa_4
,viBexa_5
,viBinnawA_1
,viBIRikA_1
,viBIRikA_2
,viboXa_1
,viboXa_2
,viBrama_2
,viBrAMwa_2
,viBrAMwa_4
,viBrAta_1
,viBrAta_2
,viBrAta_3
,viBURiwa_1
,viBURiwa_2
,viBURiwa_3
,viBURiwa_4
,viBuwA_3
,viBuwA_4
,viBUwi_1
,viBUwi_2
,viBUwi_3
,vibuXa_1
,vicakiwa_1
,vicakiwa_2
,vicakiwa_3
,vicala_1
,vicalana_1
,vicalawA_3
,vicaliwa_1
,vicaliwa_5
,vicAra_11
,vicAra_12
,vicAra_2
,vicAra_5
,vicAra_6
,vicAra_7
,vicAra_9
,vicAragoRTI_1
,vicAraka_1
,vicArakarwwA_1
,vicAraNa_1
,vicaraNa_1
,vicAraNa_2
,vicaraNa_2
,vicAraNA_2
,vicAraNa_3
,vicAraNa_4
,vicAraNA_4
,vicAraNa_5
,vicAraNIya_1
,vicAraNIya_2
,vicAraXArA_1
,vicAriwa_1
,vicCexa_1
,vicCexa_3
,vicCexa_5
,vicCinna_1
,vicCinna_2
,vicCinna_4
,vicCiwwi_1
,vIci_1
,vicikiwsA_2
,viciwra_2
,viciwra_5
,viciwra_7
,vidaMbanA_3
,vigalana_1
,vigalana_2
,vigarhaNa_1
,viGatanakArI_1
,vigaTananAwmaka_1
,viGatananAwmaka_1
,viGatiwa_3
,viGatiwa_7
,vigawa_2
,viGna_2
,viGna_3
,viGna_4
,viGna_5
,vigraha_2
,vihaga_1
,vihaMga_1
